SpNo,Latitude,Longitude
555,-35.08333300,139.25000000
555,-35.08333300,139.41666700
555,-35.08333300,140.91666700
555,-35.08333300,141.25000000
555,-35.08333300,141.41666700
555,-35.08333300,141.41666700
555,-35.08333300,141.58333300
555,-35.08333300,141.75000000
555,-35.08333300,141.75000000
555,-35.08333300,141.91666700
555,-35.08333300,142.08333300
555,-35.08333300,142.08333300
555,-35.08333300,142.25000000
555,-35.08333300,142.41666700
555,-35.08333300,142.75000000
555,-35.08333300,142.91666700
555,-35.08333300,143.08333300
555,-35.08333300,143.25000000
555,-35.08333300,143.41666700
555,-35.08333300,143.58333300
555,-35.08333300,143.75000000
555,-35.08333300,143.91666700
555,-35.08333300,144.25000000
555,-35.08333300,144.41666700
555,-35.08333300,144.58333300
555,-35.08333300,144.75000000
555,-35.08333300,145.41666700
555,-35.08333300,145.75000000
555,-35.08333300,145.91666700
555,-35.08333300,146.08333300
555,-35.08333300,146.41666700
555,-35.08333300,146.75000000
555,-35.08333300,146.75000000
555,-35.08333300,146.91666700
555,-35.08333300,147.08333300
555,-35.08333300,147.08333300
555,-35.08333300,147.25000000
555,-35.08333300,147.28333300
555,-35.08333300,147.41666700
555,-35.08333300,147.41666700
555,-35.08333300,147.58333300
555,-35.08333300,147.75000000
555,-35.08333300,147.91666700
555,-35.08333300,148.41666700
555,-35.08333300,148.58333300
555,-35.08333300,148.75000000
555,-35.08333300,148.75000000
555,-35.08333300,148.91666700
555,-35.08333300,149.08333300
555,-35.08333300,149.25000000
555,-35.08333300,149.41666700
555,-35.08333300,149.75000000
555,-35.08333300,149.91666700
555,-35.08333300,150.08333300
555,-35.08332825,141.75000000
555,-35.08332825,147.41670227
555,-35.08332825,147.58329773
555,-35.08332825,147.75000000
555,-35.08332825,147.91670227
555,-35.08309174,146.41709900
555,-35.08235931,147.82269287
555,-35.07722000,142.20111000
555,-35.07637000,139.09050000
555,-35.07486000,139.09190000
555,-35.07419000,142.20244000
555,-35.07223129,146.46040344
555,-35.07194901,148.83889771
555,-35.07117844,147.73919678
555,-35.06338882,147.08520508
555,-35.06258011,147.08439636
555,-35.06007004,147.06660461
555,-35.05941000,139.08960000
555,-35.05899048,147.05149841
555,-35.05899048,147.05810547
555,-35.05818939,147.05679321
555,-35.05809021,147.04930115
555,-35.05809021,147.06030273
555,-35.05684000,142.35964000
555,-35.05659103,147.08450317
555,-35.05625916,147.09320068
555,-35.05609894,147.10760498
555,-35.05382919,147.09869385
555,-35.05358124,147.06579590
555,-35.05326843,147.04840088
555,-35.05257000,139.10190000
555,-35.05134964,148.59590149
555,-35.05022049,147.08830261
555,-35.05000000,138.56666700
555,-35.05000000,141.71666667
555,-35.04935074,147.05549622
555,-35.04817963,147.04170227
555,-35.04582977,148.71580505
555,-35.04566956,148.59950256
555,-35.04457092,147.03179932
555,-35.04457092,147.03289795
555,-35.04354095,147.03269958
555,-35.04277039,147.03179932
555,-35.04018000,141.49299000
555,-35.04018000,141.50965000
555,-35.04006958,147.02189636
555,-35.04006958,147.02740479
555,-35.03333300,138.60000000
555,-35.03333300,138.75000000
555,-35.03333300,138.76666700
555,-35.03333300,144.48333300
555,-35.03333000,141.71666000
555,-35.02856827,143.87730408
555,-35.02352000,141.52632000
555,-35.02111053,148.99389648
555,-35.01666700,138.63333300
555,-35.01666700,138.65000000
555,-35.01666700,138.66666700
555,-35.01666700,138.70000000
555,-35.01666700,138.71666700
555,-35.01633072,147.03559875
555,-35.01327896,148.18400574
555,-35.01250076,148.76330566
555,-35.01221848,149.20050049
555,-35.01194000,148.76170349
555,-35.01082993,149.20719910
555,-35.01055908,149.09860229
555,-35.00860977,149.22109985
555,-35.00685000,141.65965000
555,-35.00684000,142.75964000
555,-35.00616837,148.84710693
555,-35.00000000,138.63333300
555,-35.00000000,138.65000000
555,-35.00000000,141.33333300
555,-34.99852000,141.50132000
555,-34.99852000,141.66798000
555,-34.99851000,141.83465000
555,-34.99851000,142.00131000
555,-34.99018000,141.60965000
555,-34.98778152,149.11500549
555,-34.98333300,138.61666700
555,-34.98333300,138.65000000
555,-34.98231888,146.89920044
555,-34.98139191,147.83639526
555,-34.97485000,139.13080000
555,-34.97352000,141.32632000
555,-34.97145844,147.82159424
555,-34.96815109,143.55200195
555,-34.96707000,139.34750000
555,-34.96667099,149.18330383
555,-34.96666700,138.61666700
555,-34.96666700,138.63333300
555,-34.96666700,138.71666700
555,-34.96500015,149.11529541
555,-34.96398163,148.53880310
555,-34.96352000,139.14970000
555,-34.96159000,139.15000000
555,-34.96033000,139.31390000
555,-34.95703125,149.24839783
555,-34.95693970,149.25050354
555,-34.95685000,141.34299000
555,-34.95685000,141.42632000
555,-34.95685000,141.44299000
555,-34.95685000,141.45965000
555,-34.95685000,141.55965000
555,-34.95685000,141.70965000
555,-34.95685000,141.79298000
555,-34.95666885,149.25030518
555,-34.95582962,149.25140381
555,-34.95568848,144.82569885
555,-34.95555115,149.25439453
555,-34.95528030,149.23550415
555,-34.95500183,149.25280762
555,-34.95333099,149.25109863
555,-34.95153046,144.82760620
555,-34.95128000,139.27230000
555,-34.95027924,149.25030518
555,-34.95027924,149.25050354
555,-34.95013000,139.11500000
555,-34.95000076,149.25030518
555,-34.94832993,149.15609741
555,-34.94764000,139.11470000
555,-34.94709015,144.83479309
555,-34.94403839,146.94329834
555,-34.94337845,149.01300049
555,-34.94055000,139.23640000
555,-34.94018000,141.44299000
555,-34.94018000,141.80965000
555,-34.93989944,145.77609253
555,-34.93875122,144.85479736
555,-34.93611145,139.22749329
555,-34.93333333,150.76666667
555,-34.93333300,138.50000000
555,-34.93333300,146.30000000
555,-34.93333000,141.51666000
555,-34.93124000,138.55720000
555,-34.93124000,138.71670000
555,-34.93124000,139.50000000
555,-34.92892838,144.87390137
555,-34.92873000,141.54388000
555,-34.92586000,139.04180000
555,-34.92351000,141.99298000
555,-34.92351000,142.04298000
555,-34.92350000,143.32629000
555,-34.91728973,148.41659546
555,-34.91667175,147.75000000
555,-34.91667175,147.91670227
555,-34.91667175,148.41670227
555,-34.91666700,138.58333300
555,-34.91666700,138.58333300
555,-34.91666700,138.75000000
555,-34.91666700,138.75000000
555,-34.91666700,138.80000000
555,-34.91666700,138.91666700
555,-34.91666700,138.91666700
555,-34.91666700,139.00000000
555,-34.91666700,139.08333300
555,-34.91666700,139.08333300
555,-34.91666700,139.25000000
555,-34.91666700,139.25000000
555,-34.91666700,139.30000000
555,-34.91666700,139.33333300
555,-34.91666700,139.41666700
555,-34.91666700,139.41666700
555,-34.91666700,139.58333300
555,-34.91666700,139.58333300
555,-34.91666700,139.75000000
555,-34.91666700,139.75000000
555,-34.91666700,141.41666700
555,-34.91666700,141.58333300
555,-34.91666700,141.58333300
555,-34.91666700,141.75000000
555,-34.91666700,142.08333300
555,-34.91666700,142.25000000
555,-34.91666700,142.75000000
555,-34.91666700,142.91666700
555,-34.91666700,143.08333300
555,-34.91666700,143.08333300
555,-34.91666700,143.25000000
555,-34.91666700,143.41666700
555,-34.91666700,143.58333300
555,-34.91666700,143.75000000
555,-34.91666700,143.91666700
555,-34.91666700,144.08333300
555,-34.91666700,144.41666700
555,-34.91666700,144.58333300
555,-34.91666700,144.75000000
555,-34.91666700,144.91666700
555,-34.91666700,146.41666700
555,-34.91666700,146.58333300
555,-34.91666700,146.75000000
555,-34.91666700,146.91666700
555,-34.91666700,147.08333300
555,-34.91666700,147.25000000
555,-34.91666700,147.75000000
555,-34.91666700,147.91666700
555,-34.91666700,148.08333300
555,-34.91666700,148.25000000
555,-34.91666700,148.41666700
555,-34.91666700,148.58333300
555,-34.91666700,148.75000000
555,-34.91666700,148.75000000
555,-34.91666700,148.91666700
555,-34.91666700,149.08333300
555,-34.91666700,149.25000000
555,-34.91666700,149.41666700
555,-34.91666700,149.91666700
555,-34.91313171,147.77940369
555,-34.90766144,147.63490295
555,-34.90685000,141.62632000
555,-34.90685000,141.70965000
555,-34.90684000,142.02631000
555,-34.90666962,149.24169922
555,-34.90222168,149.24809265
555,-34.90055084,143.32800293
555,-34.90000000,138.98333300
555,-34.90000000,141.61667000
555,-34.90000000,142.03334000
555,-34.89778137,149.50810242
555,-34.89664000,142.14124000
555,-34.89528000,141.56226000
555,-34.89356000,142.26924000
555,-34.89278030,149.13189697
555,-34.89088000,142.43006000
555,-34.89018000,141.55965000
555,-34.89017000,142.79297000
555,-34.89016000,143.32629000
555,-34.88969040,147.77920532
555,-34.88961000,141.61694000
555,-34.88334000,141.61667000
555,-34.88277054,149.13470459
555,-34.88193893,149.13580322
555,-34.88034821,146.83590698
555,-34.87556839,147.10820007
555,-34.87352000,140.95966000
555,-34.87352000,141.62632000
555,-34.87351000,141.70965000
555,-34.87351000,141.80965000
555,-34.87351000,142.04298000
555,-34.87351000,142.12631000
555,-34.87351000,142.20964000
555,-34.87351000,142.29297000
555,-34.87351000,142.45964000
555,-34.87350000,143.34296000
555,-34.87189102,149.95700073
555,-34.86959076,147.10830688
555,-34.85876083,149.07080078
555,-34.85685000,141.62632000
555,-34.85684000,142.19298000
555,-34.85610962,149.04029846
555,-34.85211945,146.92959595
555,-34.85166000,142.12968000
555,-34.85144043,149.05090332
555,-34.85000000,138.75000000
555,-34.84801102,148.32350159
555,-34.84416962,148.96359253
555,-34.84017000,142.42631000
555,-34.83666992,149.24249268
555,-34.83472061,149.24249268
555,-34.83333300,138.75000000
555,-34.83333300,138.81666700
555,-34.83333300,138.83333300
555,-34.83333000,142.41667000
555,-34.83332825,146.63330078
555,-34.83184000,142.33464000
555,-34.83028030,149.13279724
555,-34.82745000,139.56340000
555,-34.82638931,147.84109497
555,-34.82351000,141.77631000
555,-34.82350000,142.99296000
555,-34.81943000,141.74982000
555,-34.81777954,149.24560547
555,-34.81666667,147.88333333
555,-34.81644058,149.24569702
555,-34.81541000,139.36690000
555,-34.81478000,142.38283000
555,-34.81121063,147.91290283
555,-34.80936050,147.91839600
555,-34.80684000,142.05964000
555,-34.80683000,143.34296000
555,-34.80360031,147.91690063
555,-34.80314000,142.52693000
555,-34.80000000,138.71666700
555,-34.80000000,143.00000000
555,-34.79389954,147.93569946
555,-34.79124069,147.92909241
555,-34.79114000,143.29172000
555,-34.79018000,141.79298000
555,-34.79017000,142.37631000
555,-34.79016000,143.29296000
555,-34.79014969,147.17930603
555,-34.78815000,143.20968000
555,-34.78407000,141.78010000
555,-34.78385162,147.17230225
555,-34.78333300,138.85000000
555,-34.78332901,146.56669617
555,-34.78332901,146.60000610
555,-34.77515030,146.58470154
555,-34.77496000,141.64123000
555,-34.77486038,143.30029297
555,-34.77351000,142.49297000
555,-34.77350000,142.70963000
555,-34.77129000,141.65322000
555,-34.76916885,142.67219543
555,-34.76881027,146.57929993
555,-34.76666700,142.26666700
555,-34.76666700,142.33333300
555,-34.76666667,150.00000000
555,-34.76601000,142.67258000
555,-34.76549000,142.64861000
555,-34.76472092,149.21139526
555,-34.76451111,146.64270020
555,-34.76382065,147.85780334
555,-34.76337000,142.67151000
555,-34.76317000,142.55023000
555,-34.76300049,146.59010315
555,-34.76073000,142.52942000
555,-34.76013000,142.35132000
555,-34.75992000,142.52176000
555,-34.75984955,146.59570313
555,-34.75889969,146.53219604
555,-34.75880051,147.85339355
555,-34.75815000,142.51954000
555,-34.75777817,143.27059937
555,-34.75711000,142.53045000
555,-34.75684000,142.25964000
555,-34.75684000,142.52630000
555,-34.75684000,142.54297000
555,-34.75684000,142.64297000
555,-34.75528000,142.53260000
555,-34.75354000,142.68106000
555,-34.75186920,148.28329468
555,-34.75167084,146.57719421
555,-34.75104141,147.87950134
555,-34.75000000,138.58333300
555,-34.75000000,138.58333300
555,-34.75000000,138.75000000
555,-34.75000000,138.75000000
555,-34.75000000,138.83333300
555,-34.75000000,138.91666700
555,-34.75000000,138.91666700
555,-34.75000000,139.05000000
555,-34.75000000,139.25000000
555,-34.75000000,139.41666700
555,-34.75000000,139.55000000
555,-34.75000000,139.58333300
555,-34.75000000,139.58333300
555,-34.75000000,139.75000000
555,-34.75000000,139.75000000
555,-34.75000000,139.91666700
555,-34.75000000,140.41666700
555,-34.75000000,140.41666700
555,-34.75000000,141.08333300
555,-34.75000000,141.25000000
555,-34.75000000,141.41666700
555,-34.75000000,141.58333300
555,-34.75000000,141.75000000
555,-34.75000000,141.91666700
555,-34.75000000,142.08333300
555,-34.75000000,142.25000000
555,-34.75000000,142.25000000
555,-34.75000000,142.33333300
555,-34.75000000,142.41666700
555,-34.75000000,142.41666700
555,-34.75000000,142.58333300
555,-34.75000000,142.75000000
555,-34.75000000,142.91666700
555,-34.75000000,143.08333300
555,-34.75000000,143.25000000
555,-34.75000000,143.25000000
555,-34.75000000,143.41666700
555,-34.75000000,143.58333300
555,-34.75000000,143.75000000
555,-34.75000000,143.91666700
555,-34.75000000,145.41666700
555,-34.75000000,145.75000000
555,-34.75000000,146.41666700
555,-34.75000000,146.55000000
555,-34.75000000,146.58333300
555,-34.75000000,146.58333300
555,-34.75000000,146.75000000
555,-34.75000000,147.08329773
555,-34.75000000,147.08333300
555,-34.75000000,147.25000000
555,-34.75000000,147.25000000
555,-34.75000000,147.58329773
555,-34.75000000,147.75000000
555,-34.75000000,147.91666700
555,-34.75000000,148.25000000
555,-34.75000000,148.25000000
555,-34.75000000,148.41666700
555,-34.75000000,148.58333300
555,-34.75000000,148.91666700
555,-34.75000000,149.08333300
555,-34.75000000,149.25000000
555,-34.75000000,149.25000000
555,-34.75000000,149.41666700
555,-34.75000000,149.58333300
555,-34.75000000,149.75000000
555,-34.75000000,150.08333300
555,-34.75000000,150.25000000
555,-34.74997000,142.50824000
555,-34.74617004,146.55209351
555,-34.74607086,146.52479553
555,-34.74146000,141.06307000
555,-34.74018000,142.04298000
555,-34.74017000,142.62630000
555,-34.73778915,146.78149414
555,-34.73590000,142.25699000
555,-34.73565000,139.54600000
555,-34.73495102,147.13400269
555,-34.73347092,146.99780273
555,-34.72926000,141.74901000
555,-34.72832870,142.67579651
555,-34.72599030,148.30409241
555,-34.72539139,143.35949707
555,-34.72449112,146.46270752
555,-34.72350000,142.87630000
555,-34.72350000,143.22629000
555,-34.72277069,150.01449585
555,-34.72095871,146.46139526
555,-34.72008896,146.46290588
555,-34.71879959,146.45730591
555,-34.71847153,146.45899963
555,-34.71717000,139.55320000
555,-34.71305847,147.59840393
555,-34.71181107,146.46609497
555,-34.71148000,141.70626000
555,-34.71126175,148.04719543
555,-34.71056000,138.92300000
555,-34.70852000,138.90260000
555,-34.70769000,142.28168000
555,-34.70685000,141.37632000
555,-34.70684000,142.20964000
555,-34.70684000,142.45964000
555,-34.70684000,142.79296000
555,-34.70683000,142.89296000
555,-34.70683000,143.12629000
555,-34.70512009,143.39649963
555,-34.70333099,142.79750061
555,-34.70177841,143.43009949
555,-34.70167160,146.40809631
555,-34.70114136,149.08869934
555,-34.70061111,146.68989563
555,-34.70000076,143.09080505
555,-34.70000076,150.03329468
555,-34.70000000,138.83333300
555,-34.70000000,141.63333000
555,-34.70000000,142.36666700
555,-34.70000000,142.76666000
555,-34.70000000,142.78333333
555,-34.69843000,139.58460000
555,-34.69839096,143.05039978
555,-34.69721985,143.42199707
555,-34.69544983,143.15620422
555,-34.69367981,146.43310547
555,-34.69352000,139.59210000
555,-34.69263077,146.44650269
555,-34.69017000,142.69297000
555,-34.69017000,142.99296000
555,-34.69017000,143.00963000
555,-34.68917000,142.24100000
555,-34.68772888,143.13420105
555,-34.68578000,139.62000000
555,-34.68458176,146.40139771
555,-34.68450000,138.84490000
555,-34.68428040,146.41700745
555,-34.68333300,138.81666700
555,-34.68015000,142.24087000
555,-34.67488098,143.47909546
555,-34.67448044,142.99420166
555,-34.67352000,141.27632000
555,-34.67351000,142.27630000
555,-34.67287827,142.70939636
555,-34.67274000,142.26040000
555,-34.67210007,142.69239807
555,-34.67114000,142.24073000
555,-34.67110825,142.89860535
555,-34.66757965,142.99650574
555,-34.66666700,138.80000000
555,-34.66666700,142.33333300
555,-34.66666700,142.66666700
555,-34.66666700,146.06666700
555,-34.66313171,143.04640198
555,-34.66212000,142.24060000
555,-34.66179000,142.27333000
555,-34.66027832,142.39390564
555,-34.65748000,141.50281000
555,-34.65734100,146.69329834
555,-34.65615082,146.59620667
555,-34.65522000,139.65900000
555,-34.65269089,143.32420349
555,-34.65116119,146.15100098
555,-34.64992142,148.06050110
555,-34.64908981,146.64540100
555,-34.64860916,143.56170654
555,-34.64603043,148.04429626
555,-34.64457000,139.57080000
555,-34.64167023,142.47039795
555,-34.64154816,146.65060425
555,-34.64076996,143.56190491
555,-34.64019000,140.95965000
555,-34.64018000,141.82631000
555,-34.64017000,142.69297000
555,-34.63945007,141.82670593
555,-34.63333300,146.11666700
555,-34.63206100,143.75219727
555,-34.63137054,146.36010742
555,-34.63090897,146.09449768
555,-34.62741089,146.63340759
555,-34.62351000,141.94297000
555,-34.62351000,142.37630000
555,-34.62350000,142.85963000
555,-34.62102890,146.23100281
